old_serial_numbers,product_name,unit_price,company_profit,unit,product_category,the_cost,retail_price,product_profit,product_description,storage,product_color,various_elements,length,extra_freight,lead_time,raw_material,minimum_order_quantity,supplier,supplier_contact_person,supplier_phone_number,supplier_fax_number,supplier_cell_phone,supplier_address,supplier_email,remark,supplier_bank_information,product_website
A004147,2.5公分純棉雙人織帶(厚的)42公分2條，112公分1條,40,0.6,公分,A004,24,0,,,,天然棉色(上有棉籽),寬2.5公分,,,7-14天,純棉,一碼11元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004147
A006113,1公分D型環(1個)+C圈(1個)+8mm撞釘,3.666667,0.6,個,A006,2.2,0,,,,,D型環(0.6)+C圈(0.2)+1.4,,,,,,昌潤,,,,,,,,,A006113
A004148,卡套零錢包：1.5公分特多人織帶(8公分1條),1.853333,0.6,公分,A004,1.112,0,,一公分0.139元,,多色,寬1.5公分,,,,特多,一碼12.5元,奐美貿易有限公司,李富國,02-25596622,,0931-673443,台北市大同區延平北路2段35號5樓,,,,A004148
A006114,鎳色D型環(可穿寬2公分織帶)2個,2.666667,0.6,個,A006,1.6,0,,,,白鎳,O-166分,,150,14-30天,鐵,,溪水製作所-永樂店，溪水鞋扣工藝社,陳小姐-永樂店,02-25586464，02-25505943,02-25508685，02-25586004,,台北市延平北路2段55號台北市長安西路278號,gs.diy@msa.hinet.net(永樂店),華南銀行大稻埕分行008戶名:溪水鞋扣工藝社帳號:104100127908,永樂店元大銀行延平分行806戶名:林靖山帳號:21222000060015,A006114
A027055,D環專用接布：高2公分X寬1公分-D環接布2片(600D防潑水),1.116667,0.6,個,A027,0.67,0,,布片高8*寬4二片,,,,,,,,,,,,,,,,,,
A027056,D環專用接布：高2公分X寬1公分-D環接布2片(斜紋布加紙襯),1.35,0.6,個,A027,0.81,0,,布片高8*寬4二片,,,,,,,,,,,,,,,,,,
A004149,高17x寬25公分(網布文件袋)專用：1又2分之1包邊滾條-黑色寬約3.8公分(23公分2條，19公分1條),5.066667,0.6,公分,A004,3.04,0,,一捲420元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004149
A024168,不提供-提把小物包側把手：長25X寬2公分一條(對折約12.5X2公分)(斜紋布加紙襯),4.966667,0.6,1條,A024,2.98,0,,裁切1元+布1.98(布片27X8),,,,,,,,,,,,,,,,,,A024168
A024169,把手：長60X寬2.5公分二條(10安仿帆布)(往下折5公分用),20.73333,0.6,2條,A024,12.44,0,,裁切2元+布10.44(布片70X10)2條,,,,,,,,,,,,,,,,,,A024169
A027057,各種包專用：高18(-3)公分X寬17公分-口袋(仿帆布10安)(口袋固定在上緣),11.06667,0.6,個,A027,6.64,0,,布片高41*寬19(布6.64),,,,,,,,,麥歐,,,,,,,,,
A004150,(網布)高10x寬7公分卡套包邊專用：1.5公分特多人織帶(12公分1條),2.78,0.6,公分,A004,1.668,0,,一公分0.139元,,多色,寬1.5公分,,,,特多,一碼12.5元,奐美貿易有限公司,李富國,02-25596622,,0931-673443,台北市大同區延平北路2段35號5樓,,,,A004150
A010028,網布卡套用:0.1公分黑色PE塑膠板9X6.8,1.1125,0.8,一碼,A010,0.89,0,,可裁170片,,黑色,90X120=150元,,,,,,明偉塑膠,,,,,,,,,A010028
A006115,銀色1.4公分超薄強力素面磁扣一組，銀色D型環(可穿寬2公分織帶)2個,12,0.6,個,A006,7.2,0,,,,鎳色(磁鐵),S01B14MM強力磁扣(青古)O-166分,,,,,,昌潤,,,,,,,,,A006115
A006116,青古色1公分D型環(1個),1,0.6,個,A006,0.6,0,,,,,D型環(0.6),,,,,,昌潤,,,,,,,,,A006116
A006117,青古色龍蝦勾(1個),3.333333,0.6,個,A006,2,0,,,,,H015掛勾,,,,,,昌潤,,,,,,,,,A006117
A006118,拋青古色鍊條(1公分),0.483333,0.6,個,A006,0.29,0,,,,,S09-16鍊條(拋青古),,,,,,昌潤,,,,,,,,,A006118
A006119,青古色線1.3(1.2)X內0.7公分C圈(1個),14,0.6,個,A006,8.4,0,,,,,線1.3(1.2)X內0.7公分,,,,,,昌潤,,,,,,,,,A006119
A006120,青古色1公分D型環(1個)+龍蝦掛勾(1個)+卡套鍊條(1條),10.5,0.8,個,A006,8.4,0,,,,,D型環(0.6)+龍蝦勾(2)+29節鍊子(5.8),,,,,,昌潤,,,,,,,,,A006120
A002022,長38X寬38X厚6.5公分泡棉(TC),48.88889,0.9,顆,A002,44,0,,一次訂500顆(單價39+運費5),,白色,,,150,約3-7天,,,祥順興業有限公司,陳靜宜小姐,07-7010829,07-7010824,,,,,,
A004151,2.5公分純棉平織背包帶,0.2,0.6,公分,A004,0.12,0,,一碼12元(一公分0.14),,天然棉色(上有棉籽),寬2.5公分,,,7-14天,純棉,一碼10元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004151
A004152,3公分純棉平織背包帶,0.2,0.6,公分,A004,0.12,0,,一碼15元(一公分0.17),,天然棉色(上有棉籽),寬3公分,,,7-14天,純棉,一碼10元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004152
A004153,包袋用：2.5公分純棉平織背包帶(60公分2條),28,0.6,公分,A004,16.8,0,,一碼12元(一公分0.14),,天然棉色(上有棉籽),寬2.5公分,,,7-14天,純棉,一碼10元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004153
A006121,青古色2.5公分轉頭勾勾1個，青古色2.5公分D環1個,7.5,0.6,個,A006,4.5,0,,,,,,,,,,,,,,,,,,,,A006121
A027058,掛帶：90公分X寬2.5公分(600D防潑布加布襯),20.55,0.6,個,A027,12.33,0,,布片高92*寬10一片,,,,,,,,,,,,,,,,,,
A006122,銀色1.4公分超薄強力素面磁扣一組，銀色旋轉?2個(可穿寬1.5公分織帶),20.66667,0.6,個,A006,12.4,0,,,,鎳色(磁鐵),S01B14MM強力磁扣(青古)(5.6)，(3.4)X2,,,,,,昌潤,,,,,,,,,A006122
A027059,掛帶：100公分X寬2公分(斜紋布加布襯),16.43333,0.6,個,A027,9.86,0,,布片高102*寬8一片,,,,,,,,,,,,,,,,,,
A003051,長67X寬67X高45公分懶骨頭用：130公分YKK尼龍拉鍊5號齒一條,67.75,0.8,條,A003,54.2,0,,剪130公分,,多色,51吋,剪130公分,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A008083,27X42束口背包專用：0.5公分白繩200公分繩子2條,10,0.6,公分,A008,6.000,0,,,,,,,,,,,,,,,,,,,,
A008084,寬20公分束口袋專用：0.2公分仿皮線-咖啡色60公分兩條,3.2,0.6,公分,A008,1.920,0,,,,,,,,,,,,,,,,,,,,
A008085,直徑20公分圓底束口袋專用：0.5公分白繩90公分兩條,10,0.6,公分,A008,6.000,0,,,,,,,,,,,,,,,,,,,,
A006123,扁圈(青古色、鎳色),1.666667,0.6,個,A006,1,0,,一次5000個,,,GC018-扁鑰匙圈,,,約2星期,,,昌潤,,,,,,,,,A006123
A004154,(直放-網布)卡套零錢包：包邊1.9公分特多人織帶(1條14公分),3.243333,0.6,公分,A004,1.946,0,,(直放-網布)高8.5x寬12X厚度1公分卡套零錢包用包邊條14公分1條,,,,,,,,,,,,,,,,,,A004154
A004155,(橫放-網布)卡套零錢包：包邊1.9公分特多人織帶(1條11公分),2.548333,0.6,公分,A004,1.529,0,,(橫放-網布)高8.5x寬12X厚度1公分卡套零錢包用包邊條11公分1條,,,,,,,,,,,,,,,,,,A004155
A004156,A5書套專用：2.5公分PP織帶24.5公分1條,6.941667,0.6,公分,A004,4.165,0,,,,多色,寬2.5公分,,150,14-20天,尼龍,一碼15元,吉米兒生活創意館,陳美娥,06-2036916,,0939-700-803,台南市永康區自強路460巷5號,,http://tw.bid.yahoo.com/tw/booth/meer0128,,A004156
A004157,潛水布專用：1又2分之1包邊滾條-黑色寬約3.8公分(2條70公分),8.1675,0.8,公分,A004,6.534,0,,布1.5(3X70公分2條),,,,,,,,,,,,,,,,,,A004157
A006124,1公分D型環(2個)(銀色),2,0.6,個,A006,1.2,0,,,,,D型環(0.6),,,,,,昌潤,,,,,,,,,A006124
A008086,寬15公分束口袋專用：0.5公分黑繩55公分兩條,8.133333,0.6,公分,A008,4.880,0,,一碼4元(永富),,,,,,,,,,,,,,,,,,
A019043,OP039-16*16公分,0.6,1,1個,A019,0.6,0,,,,,16*16*20cm,,,7-14天,塑膠,,田一塑膠工業股份有限公司,陳佳樑先生,02-2901-8335,02-29066283,,新北市新莊區新樹路69-60號1樓,,,月結,
A008087,餐墊專用：0.5公分白繩40公分繩子1條,1,0.6,公分,A008,0.600,0,,,,,,,,,,,,,,,,,,,,
A008088,筆捲專用：0.5公分白繩30公分1條,0.75,0.6,公分,A008,0.450,0,,,,,,,,,,,,,,,,,,,,
A006125,C圈(1個),0.333333,0.6,個,A006,0.2,0,,,,,C圈(0.2),,,,,,昌潤,,,,,,,,,A006125
A024170,把手：長50X寬2.5公分二條(仿帆布6安高密)(往下折3.5公分用),19.91667,0.6,2條,A024,11.95,0,,裁切2元+布9.95(布片57X20)1條,,,,,,,,,,,,,,,,,,A024170
A024171,把手：長50X寬2.5公分二條(10安仿帆布)(往下折3.5公分用),19.71667,0.6,2條,A024,11.83,0,,裁切2元+布9.83(布片57X20)1條,,,,,,,,,,,,,,,,,,A024171
A004158,直徑約10.5公分(懷錶型)包邊專用：1又2分之1包邊滾條-黑色寬約3.8公分(40公分2條),6.233333,0.6,公分,A004,3.74,0,,一捲420元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004158
A027060,懷錶型錢包D環專用接布：高1公分X寬2.5公分-D環接布1片(600D防潑水),0.716667,0.6,個,A027,0.43,0,,布片高4*寬6一片,,,,,,,,,,,,,,,,,,
A025043,配件：高12X寬7X厚2公分泡棉,3.333333,0.6,條,A025,2,0,,泡棉,,,,,,,,祥順,,,,,,,,,,A025043
A006126,金色硬C圈,0.233333,0.6,個,A006,0.14,0,,,,金色,金色100公克96元約700個(HG011),,150,14-30天,,,承薪企業有限公司,章碧霜小姐,02-22222301,02-22252031,,新北市中和區健康路103號,,,,A006126
A025044,配件：金色硬C圈,0.233333,0.6,條,A025,0.14,0,,,,,,,,,,祥順,,,,,,,,,,A025044
A004159,2.5公分特多人織帶27公分1條,7.25,0.6,公分,A004,4.35,0,,,,多色,寬2.5公分,,,,特多,一碼14.5元,奐美貿易有限公司,李富國,02-25596621,,0931-673442,台北市大同區延平北路2段35號5樓,,,,A004159
A003053,超大130公分懶骨頭用：195公分YKK尼龍拉鍊5號齒一條,95.375,0.8,條,A003,76.3,0,,剪195公分,,多色,77吋,剪195公分,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A003054,化妝包用(9吋)：25公分YKK尼龍拉鍊5號齒一條,23.125,0.8,條,A003,18.5,0,,剪25公分,,多色,9吋,剪25公分,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A027061,(有蓋子)筆捲專用：高11.5公分X寬22公分-口袋(棉胚布)(放筆用),11.36667,0.6,個,A027,6.82,0,,布片高25*寬24一片(2.94)，高16*寬22二片(3.88),,,,,,,,,,,,,,,,,,
A003055,直徑100公分懶骨頭用：149公分YKK尼龍拉鍊5號齒一條,75.825,0.8,條,A003,60.66,0,,剪195公分,,多色,77吋,剪195公分,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A003056,直徑86懶骨頭用：130公分YKK尼龍拉鍊5號齒一條,67.75,0.8,條,A003,54.2,0,,剪130公分,,多色,51吋,剪130公分,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A004160,高23x寬31.5公分(網布文件袋)專用：1又2分之1包邊滾條-黑色寬約3.8公分(30公分2條，33.5公分1條),7.283333,0.6,公分,A004,4.37,0,,一捲420元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004160
A004161,高28x寬36.5公分(網布文件袋)專用：1又2分之1包邊滾條-黑色寬約3.8公分(35公分2條，38.5公分1條),8.45,0.6,公分,A004,5.07,0,,一捲420元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004161
A008089,寬26公分束口袋專用：0.5公分白繩80公分兩條,3,0.8,公分,A008,2.400,0,,,,,,,,,,,,,,,,,,,,
A003057,8吋YKK塑鋼拉鍊(拉罐頭，3號齒，約20.3公分),23.33333,0.6,條,A003,14,0,,需等1個月,,,8吋,約20.3公分,120,3-4星期,塑鋼,750條,亞泰服裝材料有限公司,夏維琳小姐,02-25584205,02-25565665,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A025045,貓草一包(客戶提供貓草),1,0.6,1個,A025,0.6,0,,用OP004包茶葉1包0.1+0.5,,,,,,,,,,,,,,,,,,A025045
A008090,直徑10公分圓底束口袋專用：0.5公分白繩60公分兩條,3,0.6,公分,A008,1.800,0,,,,,,,,,,,,,,,,,,,,
A004162,0.6公分雙白邊小織帶5公分二條,1.116667,0.6,公分,A004,0.67,0,,,,,,,,,,,,,,,,,,,,A004162
A006127,2.5公分扁雙圈(青古色),2.5,0.6,個,A006,1.5,0,,一次500個,,,GC022-(外25MM扁鋼雙圈)青古,,,約2星期,,,昌潤,,,,,,,,,A006127
A004163,高18x寬23.5公分(網布)手拿包專用：1又2分之1包邊滾條-黑色寬約3.8公分(23.5公分2條，25.5公分1條),5.65,0.6,公分,A004,3.39,0,,一捲420元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004163
A014012,紙箱(長100寬100高65),200,0.9,個,A014,180,0,,,,棕黃色,,,,,紙,,日星,,,,,,,,,A014012
A008091,寬35公分束口袋專用：0.5公分白繩100公分兩條,3.75,0.8,公分,A008,3.000,0,,,,,,,,,,,,,,,,,,,,
A029016,(雙面)寬5.4*高9cm250P一級卡+雙面上亮P,2.833333,0.6,無,A029,1.7,0,,1000張印刷16盒(880)單張-卡之屋,,,,,,,,,,,,,,,,,,A029016
A008092,0.3公分麻繩75公分一條,1.03125,0.8,公分,A008,0.825,0,,,,,,,,,,,,,,,,,,,,
A006128,壁掛用8mm雞眼9組,10.5,0.6,個,A006,6.3,0,,,,,,,,,,,,,,,,,,,,A006128
A030022,直徑1X長40公分木條,6.25,0.8,無,A030,5,0,,,,,,,,,,,順昇實業社,陳寶生,06-6902892,9.33E+08,,台南市官田區渡頭里三塊厝143之3號,http://066902035.tw66.com.tw/web/Blog?command=Intro,,,A030022
A006129,青古色洞徑1.92公分雞眼4組,14.66667,0.6,個,A006,8.8,0,,,,,19.2mm的這個，單價：2.2/組，最低訂購量500組,,,,,,昌潤,,,,,,,,,A006129
A006130,青古色洞徑1.56公分雞眼4組,12,0.6,個,A006,7.2,0,,,,,15.6mm的這個，單價：1.8/組，最低訂購量500組,,,,,,昌潤,,,,,,,,,A006130
A010029,0.1公分黑色PE塑膠板8X37,5.5625,0.8,一碼,A010,4.45,0,,一片4.45(可裁33片),,黑色,90X120=150元,,,,,,明偉塑膠,,,,,,,,,A010029
A024172,把手：長25X寬1.5公分一條(斜紋布),1.516667,0.6,1條,A024,0.91,0,,布0.91(布片27X6),,,,,,,,,,,,,,,,,,A024172
A024173,把手：長30X寬1.5公分一條(斜紋布),1.933333,0.6,1條,A024,1.16,0,,布1.16(布片32X5),,,,,,,,,,,,,,,,,,A024173
A027062,隨身斜背包背帶：103公分X寬1.5公分(600D防潑布加布襯),16.35,0.6,個,A027,9.81,0,,布片高110*寬6一片,,,,,,,,,,,,,,,,,,
A027063,隨身斜背包背帶：103公分X寬1.5公分(斜紋布加布襯),14.71667,0.6,個,A027,8.83,0,,布片高110*寬6一片,,,,,,,,,,,,,,,,,,
A024174,把手：長40X寬1.5公分一條(斜紋布),2.816667,0.6,1條,A024,1.69,0,,布1.69(布片42X5),,,,,,,,,,,,,,,,,,A024174
A024175,提把小物包側把手：長25X寬2.5公分一條(對折約12.5X2.5公分)(仿帆布6安高密),5.75,0.6,1條,A024,3.45,0,,裁切1元+布2.45(布片27X10),,,,,,,,,,,,,,,,,,A024175
A025046,吊飾內放：泡棉半片,0.275,0.6,1個,A025,0.165,0,,,,,,,,,,,,,,,,,,,,A025046
A025047,配件：8mm單圈+8mm金色鈴鐺,2.216667,0.6,條,A025,1.33,0,,0.8*6代白K色0.5公斤600元約7500個(0.08)+銅鈴真空8mm鈴鐺(1.25),,,,,,,,祥順,,,,,,,,,,A025047
A025048,配件：硬C圈,0.333333,0.6,條,A025,0.2,0,,0.2,,,,,,,,祥順,,,,,,,,,,A025048
A025049,配件：雙圈0.6*6mm(勾配件用),0.133333,0.6,個,A025,0.08,0,,,,,,,100,14-30天,,承薪企業有限公司,,,,,,,,,,A025049
A024176,把手：長28X寬2.5公分二條(仿帆布6安高密)(往下折3.5公分用),6.433333,0.6,1條,A024,3.86,0,,布3.86(布片35X7)2條,,,,,,,,,,,,,,,,,,A024176
A008093,0.2公分仿皮線-咖啡色18公分一條,0.48,0.6,公分,A008,0.288,0,,,,,,,,,,,,,,,,,,,,
A008094,寬17公分束口袋專用：0.5公分白繩60公分一條,1.5,0.6,公分,A008,0.900,0,,,,,,,,,,,,,,,,,,,,
A006131,1公分D型環(4個)(青古色),4,0.6,個,A006,2.4,0,,,,,D型環(0.6),,,,,,昌潤,,,,,,,,,A006131
A006132,青古色2.5公分轉頭勾勾2個,12,0.6,個,A006,7.2,0,,,,青古色(鐵),"青古色2.5公分轉頭勾勾(H235掛勾1""-3.6元)",,150,14-30天,,,昌潤,,,,,,,,,A006132
A006133,2.5公分活動日環一個，口形環1個(青古色),4.166667,0.6,個,A006,2.5,0,,,,青古色(鐵),"S05-261""口形環(線3*內26*10MM)((青古)S04B-261""活動日環3*26*15(青古)",,,,,,昌潤,,,,,,,,,A006133
A027064,3用包：拉鍊布片X4+D環布片X4+口環布片X1(轉印斜紋布加紙襯),5.6,0.6,個,A027,3.36,0,,布片高15.5*寬15.5一條,,,,,,,,,,,,,,,,,,
A027065,3用包：2.5X50公分提把一條(轉印斜紋布加布襯),11.28333,0.6,個,A027,6.77,0,,布片高52*寬10一條,,,,,,,,,,,,,,,,,,
A027066,3用包：2.5X150背帶一條(轉印斜紋布加布襯),37.75,0.6,個,A027,22.65,0,,布片高170*寬10一條,,,,,,,,,,,,,,,,,,
A027067,3用包：拉鍊布片X4+D環布片X4+口環布片X1(轉印6安高密),3.95,0.6,個,A027,2.37,0,,布片高15.5*寬15.5一條,,,,,,,,,,,,,,,,,,
A027068,3用包：2.5X50公分提把一條(轉印6安高密),9.216667,0.6,個,A027,5.53,0,,布片高52*寬10一條,,,,,,,,,,,,,,,,,,
A027069,3用包：2.5X150背帶一條(轉印6安高密),29.13333,0.6,個,A027,17.48,0,,布片高170*寬10一條,,,,,,,,,,,,,,,,,,
A003058,3用包：45公分YKK尼龍拉鍊5號齒一條,31.625,0.8,條,A003,25.3,0,,,,,,,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A003059,3用包：30公分YKK尼龍拉鍊5號齒一條,25.25,0.8,條,A003,20.2,0,,,,,,,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A006134,2.5公分口形環1個(青古色),1.5,0.6,個,A006,0.9,0,,,,青古色(鐵),"S05-261""口形環(線3*內26*10MM)((青古)",,,,,,昌潤,,,,,,,,,A006134
A024177,大型購物袋把手：長60X寬4公分二條(防潑水斜紋布),13.975,0.8,2條,A024,11.18,0,,布11.18(布片66X10),,,,,,,,,,,,,,,,,,A024177
A002023,填充後15cm*66cm-長頸枕專用枕心布片,18.75,0.8,顆,A002,15,0,,,,白色,布片72X20--100％Polyester(彪興),,,,布片價錢,90*140一碼45元可裁6片,麥歐,,,,,,,,,
A027070,圓形側背包：半圓口袋(轉印仿帆布10安),13.91667,0.6,個,A027,8.35,0,,布片高40*寬28一片,,,,,,,,,,,,,,,,,,
A027071,圓形側背包：半圓口袋(轉印仿帆布6安高密),15.58333,0.6,個,A027,9.35,0,,布片高40*寬28一片,,,,,,,,,,,,,,,,,,
A024178,袋類通用把手：長150X寬2.5公分一條(仿帆布6安高密),17.71667,0.6,1條,A024,10.63,0,,(布片10X150)10.63元,,,,,,,,,,,,,,,,,,A024178
A010030,0.1公分黑色PE塑膠板11X21.5,4.6875,0.8,一碼,A010,3.75,0,,一片3.75(可裁40片),,黑色,90X120=150元,,,,,,明偉塑膠,,,,,,,,,A010030
A024179,(3段接)(左右可插)把手：長40X寬2.5公分二條(斜紋布),3.5875,0.8,1條,A024,2.87,0,,布2.87(布片60X7),,,,,,,,,,,,,,,,,,A024179
A004164,高13x寬18.5公分(網布)手拿包專用：1又2分之1包邊滾條-黑色寬約3.8公分(18.5公分2條，20.5公分1條),4.473333,0.6,公分,A004,2.684,0,,一捲420元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004164
A003060,7吋YKK拉鍊(一般頭，3號齒，多色可選)約17.8公分,5.283333,0.6,條,A003,3.17,4,,一打38元,,多色,7吋,約17.8公分,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A025050,短井字結-20公分一條,2.666667,0.6,個,A025,1.6,0,,,,,,,100,14-30天,,承薪企業有限公司,,,,,,,,,,A025050
A003061,8吋金屬拉鍊(燈泡頭，3號白銅齒，黑色)約20.3公分,18.33333,0.6,條,A003,11,0,,需等1個月,,黑布銀齒,8吋,約20.3公分,120,3-4星期,銅,500條,展華拉鍊股份有限公司,陳佳哲先生,02-26836175,02-26811723,0922-399-486,新北市樹林區豐林街41之2號,sut.zip@msa.hinet.net,付現,,
A008095,0.15公分6號中國結繩60公分一條,0.9,0.6,公分,A008,0.540,0,,直徑約0.15公分,,多色,,,,14-30天,尼龍,,承薪企業有限公司,章碧霜小姐,02-22222300,02-22252030,,新北市中和區健康路103號,,,,A008095
A024180,(3段接)(單邊可插)把手：長42X寬3公分二條(斜紋布),3.9625,0.8,1條,A024,3.17,0,,布3.17(布片54X8),,,,,,,,,,,,,,,,,,A024180
A025051,御守內放：A級填充棉6克,0.9,0.6,1個,A025,0.54,0,,,,,,,,,,,,,,,,,,,,A025051
A024181,把手：長28X寬2.5公分二條(防潑水600D布)(往下折3.5公分用),7.066667,0.6,1條,A024,4.24,0,,布4.24(布片37X7)2條,,,,,,,,,,,,,,,,,,A024181
A004165,(白色)鬆緊帶(寬0.9CM),0.046667,0.6,公分,A004,0.028,0,,一捲75元30碼(yds),,白色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004165
A004166,(黑色)鬆緊帶(寬0.9CM),0.053333,0.6,公分,A004,0.032,0,,一捲85元30碼(yds),,黑色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004166
A004167,杯套用：(黑色)鬆緊帶(寬0.9CM)4公分跟5公分一條,0.48,0.6,公分,A004,0.288,0,,一捲85元30碼(yds),,黑色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004167
A004168,杯套用：(白色)鬆緊帶(寬0.9CM)4公分跟5公分一條,0.42,0.6,公分,A004,0.252,0,,一捲75元30碼(yds),,白色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004168
A024182,4方形提袋用把手：長40X寬3公分二條(600D防潑水布貼布襯)(往下折5公分用),20.33333,0.6,2條,A024,12.2,0,,(布片50X12-2條)12.4元,,,,,,,,,,,,,,,,,,A024182
A024183,(3段接)(左右可插)把手：長42X寬3公分二條(斜紋布),3.9625,0.8,1條,A024,3.17,0,,布3.17(布片54X8),,,,,,,,,,,,,,,,,,A024183
